customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C3539,2025-02,paid_social,IN,low,discount,13,3,churned,39.0,19.94
C3540,2025-03,referral,IN,low,discount,13,8,churned,105.5,5.6
C3541,2025-04,paid_social,US,mid,discount,15,4,churned,41.25,25.53
C3542,2025-05,referral,CA,mid,discount,15,4,churned,56.25,15.45
C3543,2025-06,paid_social,IN,mid,discount,13,4,churned,58.0,16.0
C3544,2025-01,paid_social,US,mid,full_price,13,10,active,125.0,40.25
C3545,2025-02,referral,UK,low,discount,13,1,churned,13.0,14.6
C3546,2025-03,referral,CA,low,discount,13,1,churned,17.0,10.69
C3547,2025-04,search,CA,mid,discount,15,3,churned,45.0,24.16
C3548,2025-05,paid_social,IN,mid,discount,15,3,churned,41.25,36.95
C3549,2025-06,search,US,high,full_price,15,5,active,91.0,19.38
C3550,2025-01,referral,US,mid,full_price,13,10,active,95.0,6.58
C3551,2025-02,paid_social,US,mid,discount,15,2,churned,30.0,33.05
C3552,2025-03,paid_social,IN,high,discount,15,5,churned,67.5,36.78
C3553,2025-04,search,US,high,full_price,17,7,active,102.0,20.23
C3554,2025-05,referral,IN,low,discount,13,6,active,86.0,11.33
C3555,2025-06,search,IN,mid,discount,15,4,churned,68.0,28.07
C3556,2025-01,referral,US,mid,discount,15,3,churned,59.0,6.17
C3557,2025-02,paid_social,IN,low,full_price,13,2,churned,26.0,26.57
C3558,2025-03,paid_social,IN,low,discount,13,1,churned,21.0,30.56
C3559,2025-04,search,UK,low,full_price,13,7,active,86.0,23.35
C3560,2025-05,search,UK,low,full_price,13,6,active,78.0,26.17
C3561,2025-06,referral,IN,low,discount,13,1,churned,13.0,10.18
C3562,2025-01,referral,US,mid,discount,15,10,churned,156.0,12.23
C3563,2025-02,paid_social,IN,high,discount,15,2,churned,36.0,21.66
C3564,2025-03,paid_social,US,low,discount,13,2,churned,28.75,16.01
C3565,2025-04,search,US,mid,full_price,15,7,active,119.0,17.98
C3566,2025-05,search,UK,mid,full_price,17,6,active,85.0,13.6
C3567,2025-06,search,IN,low,discount,13,5,active,69.0,17.98
C3568,2025-01,search,CA,high,full_price,17,10,active,169.0,24.73
C3569,2025-02,paid_social,IN,mid,discount,15,9,active,123.0,29.67
C3570,2025-03,referral,UK,mid,discount,17,2,churned,42.0,7.81
C3571,2025-04,search,US,low,full_price,15,7,active,109.0,30.18
C3572,2025-05,paid_social,US,mid,full_price,15,6,active,94.0,30.17
C3573,2025-06,search,IN,high,discount,17,5,active,85.0,15.09
C3574,2025-01,search,IN,low,discount,15,7,churned,81.0,27.33
C3575,2025-02,search,CA,mid,full_price,15,7,churned,117.0,21.35
C3576,2025-03,paid_social,US,low,discount,15,2,churned,30.0,14.05
C3577,2025-04,referral,US,low,discount,17,1,churned,17.0,16.94
C3578,2025-05,paid_social,UK,high,full_price,15,4,churned,66.0,35.71
C3579,2025-06,search,IN,low,discount,13,4,churned,56.0,24.45
C3580,2025-01,search,CA,low,full_price,13,1,churned,17.0,19.31
C3581,2025-02,search,IN,mid,full_price,17,5,churned,95.0,21.91
C3582,2025-03,paid_social,UK,low,full_price,13,8,churned,112.0,24.65
C3583,2025-04,referral,US,low,full_price,13,7,active,78.0,10.35
C3584,2025-05,search,IN,mid,full_price,15,6,active,90.0,22.81
C3585,2025-06,paid_social,IN,low,discount,15,4,churned,45.0,20.92
C3586,2025-01,paid_social,US,high,full_price,17,10,active,180.0,43.57
C3587,2025-02,referral,IN,low,discount,13,9,active,121.0,12.43
C3588,2025-03,referral,IN,mid,discount,13,1,churned,9.75,9.35
C3589,2025-04,referral,IN,low,discount,17,3,churned,42.5,6.48
C3590,2025-05,search,CA,high,full_price,17,6,active,91.0,14.68
C3591,2025-06,referral,US,high,discount,15,3,churned,45.0,10.65
C3592,2025-01,paid_social,IN,low,discount,13,2,churned,26.0,28.49
C3593,2025-02,paid_social,US,low,discount,13,1,churned,9.75,21.71
C3594,2025-03,referral,UK,low,discount,13,3,churned,39.0,6.96
C3595,2025-04,search,UK,mid,discount,15,7,active,90.0,25.22
C3596,2025-05,paid_social,UK,low,full_price,13,6,active,75.0,35.87
C3597,2025-06,search,IN,mid,discount,15,3,churned,51.0,28.76
C3598,2025-01,referral,CA,low,discount,13,2,churned,22.75,14.49
C3599,2025-02,search,US,mid,full_price,13,9,active,127.0,20.68
C3600,2025-03,paid_social,US,mid,discount,13,1,churned,13.0,18.89
C3601,2025-04,paid_social,US,mid,full_price,15,7,active,96.0,28.9
C3602,2025-05,paid_social,US,low,discount,13,1,churned,13.0,27.42
C3603,2025-06,search,US,high,full_price,17,5,active,68.0,22.66
C3604,2025-01,referral,CA,high,full_price,17,10,active,178.0,9.94
C3605,2025-02,search,US,low,discount,13,5,churned,81.0,14.91
C3606,2025-03,paid_social,IN,low,discount,15,8,active,120.0,28.84
C3607,2025-04,referral,UK,high,full_price,17,7,active,127.0,4.65
C3608,2025-05,search,US,low,discount,13,5,churned,65.0,28.39
C3609,2025-06,referral,IN,low,discount,13,5,active,65.0,9.17
C3610,2025-01,search,UK,low,discount,13,10,active,121.0,18.08
C3611,2025-02,referral,US,high,full_price,17,9,active,169.0,7.0
C3612,2025-03,referral,UK,mid,full_price,15,8,active,124.0,8.88
C3613,2025-04,paid_social,CA,high,full_price,13,7,active,78.0,25.95
C3614,2025-05,paid_social,UK,low,discount,17,3,churned,57.0,29.06
C3615,2025-06,search,US,low,discount,13,4,churned,52.0,17.73
C3616,2025-01,referral,CA,high,discount,17,10,active,171.0,12.28
C3617,2025-02,search,IN,low,discount,15,3,churned,45.0,23.48
C3618,2025-03,paid_social,IN,mid,discount,13,1,churned,6.5,27.0
C3619,2025-04,paid_social,CA,mid,full_price,15,7,active,75.0,24.68
C3620,2025-05,referral,CA,low,full_price,15,6,active,96.0,13.65
C3621,2025-06,search,UK,low,full_price,13,5,active,69.0,29.22
C3622,2025-01,paid_social,UK,mid,full_price,13,10,active,136.0,22.75
C3623,2025-02,paid_social,IN,low,discount,15,6,churned,94.0,24.66
C3624,2025-03,search,CA,high,full_price,17,8,active,131.0,23.36
C3625,2025-04,search,IN,low,discount,13,2,churned,26.0,26.07
C3626,2025-05,search,CA,mid,full_price,15,6,active,90.0,25.11
C3627,2025-06,referral,CA,high,full_price,17,5,active,85.0,10.64
C3628,2025-01,search,US,high,full_price,15,9,churned,122.5,20.5
C3629,2025-02,search,US,mid,full_price,15,9,active,143.0,19.88
C3630,2025-03,referral,CA,mid,discount,15,8,churned,124.0,13.74
C3631,2025-04,referral,UK,mid,full_price,15,7,active,90.0,11.42
C3632,2025-05,paid_social,US,mid,full_price,13,6,churned,96.0,33.15
C3633,2025-06,paid_social,UK,mid,discount,17,3,churned,46.75,28.97
C3634,2025-01,referral,UK,mid,discount,13,1,churned,6.5,13.53
C3635,2025-02,referral,CA,mid,full_price,15,9,active,147.0,10.76
C3636,2025-03,paid_social,UK,high,full_price,15,3,churned,45.0,31.77
C3637,2025-04,search,CA,high,full_price,17,5,churned,103.0,16.77
C3638,2025-05,paid_social,CA,mid,discount,15,1,churned,15.0,29.47
C3639,2025-06,referral,UK,low,discount,13,5,active,69.0,9.72
C3640,2025-01,referral,US,low,discount,15,3,churned,59.0,13.6
C3641,2025-02,referral,US,high,full_price,17,9,active,161.0,9.95
C3642,2025-03,referral,US,high,full_price,15,8,active,140.0,12.4
C3643,2025-04,referral,UK,mid,full_price,13,7,active,97.0,11.34
C3644,2025-05,paid_social,IN,low,discount,15,1,churned,15.0,25.46
C3645,2025-06,referral,IN,low,discount,13,5,active,65.0,6.38
C3646,2025-01,search,CA,mid,full_price,17,10,active,150.0,22.56
C3647,2025-02,search,CA,mid,full_price,15,9,active,141.0,18.77
C3648,2025-03,paid_social,UK,mid,discount,17,3,churned,51.0,28.09
C3649,2025-04,search,UK,mid,full_price,15,7,active,106.0,24.22
C3650,2025-05,search,CA,low,full_price,17,4,churned,76.0,20.1
C3651,2025-06,search,CA,low,full_price,15,5,active,79.0,21.87
C3652,2025-01,referral,US,mid,discount,13,1,churned,13.0,16.32
C3653,2025-02,referral,IN,mid,discount,13,3,churned,45.0,11.32
C3654,2025-03,paid_social,CA,low,full_price,13,8,active,91.0,25.55
C3655,2025-04,referral,IN,low,discount,13,7,active,111.0,13.84
C3656,2025-05,search,UK,mid,discount,15,5,churned,67.5,18.57
C3657,2025-06,referral,CA,low,full_price,13,5,active,89.0,7.57
C3658,2025-01,paid_social,IN,low,discount,15,1,churned,15.0,34.91
C3659,2025-02,search,US,mid,full_price,17,9,active,159.0,23.46
C3660,2025-03,paid_social,IN,mid,discount,17,3,churned,51.0,34.82
C3661,2025-04,search,UK,mid,full_price,15,7,active,109.0,25.31
C3662,2025-05,paid_social,CA,high,full_price,13,6,active,86.0,28.87
C3663,2025-06,referral,CA,low,discount,13,5,churned,73.0,8.73
C3664,2025-01,referral,UK,low,discount,15,10,active,145.0,4.04
C3665,2025-02,referral,UK,low,discount,15,5,churned,79.25,10.3
C3666,2025-03,referral,US,mid,full_price,15,5,churned,75.0,9.78
C3667,2025-04,referral,UK,low,discount,13,7,active,90.0,9.23
C3668,2025-05,paid_social,CA,mid,full_price,15,6,active,98.0,35.65
C3669,2025-06,paid_social,UK,mid,discount,13,5,active,56.0,41.7
C3670,2025-01,paid_social,IN,low,discount,13,2,churned,22.75,26.35
C3671,2025-02,search,US,high,discount,15,9,active,120.0,19.9
C3672,2025-03,paid_social,US,mid,full_price,15,1,churned,21.0,29.2
C3673,2025-04,paid_social,UK,mid,full_price,15,7,active,105.0,25.51
C3674,2025-05,paid_social,IN,mid,discount,13,1,churned,13.0,25.53
C3675,2025-06,search,UK,low,discount,17,5,active,85.0,14.5
C3676,2025-01,paid_social,CA,mid,full_price,13,10,active,138.0,26.8
C3677,2025-02,search,CA,high,full_price,15,9,active,135.0,18.21
C3678,2025-03,referral,US,mid,full_price,17,8,active,142.0,8.65
C3679,2025-04,paid_social,IN,mid,discount,15,2,churned,22.5,20.85
C3680,2025-05,paid_social,US,mid,discount,15,6,active,106.0,38.84
C3681,2025-06,referral,US,low,discount,15,5,active,60.0,10.06
C3682,2025-01,search,IN,low,discount,13,2,churned,26.0,20.67
C3683,2025-02,paid_social,IN,high,discount,17,3,churned,33.5,19.12
C3684,2025-03,search,US,mid,full_price,17,8,churned,129.0,21.47
C3685,2025-04,referral,IN,mid,discount,15,5,churned,87.0,10.6
C3686,2025-05,search,US,mid,full_price,17,6,active,116.0,22.89
C3687,2025-06,paid_social,UK,mid,full_price,13,5,active,66.0,30.39
C3688,2025-01,paid_social,UK,low,discount,13,1,churned,13.0,18.96
C3689,2025-02,referral,IN,low,discount,15,2,churned,15.0,13.96
C3690,2025-03,paid_social,CA,mid,full_price,15,8,active,120.0,24.89
C3691,2025-04,search,IN,high,discount,15,3,churned,53.0,16.85
C3692,2025-05,search,US,high,full_price,17,6,active,114.0,19.0
C3693,2025-06,referral,US,low,discount,13,1,churned,9.75,10.26
C3694,2025-01,paid_social,IN,low,discount,15,8,churned,113.0,29.66
C3695,2025-02,search,UK,low,discount,13,9,churned,109.5,24.87
C3696,2025-03,paid_social,IN,low,discount,15,1,churned,15.0,38.55
C3697,2025-04,referral,CA,mid,full_price,15,7,active,119.0,8.0
C3698,2025-05,referral,US,mid,discount,13,6,active,65.0,12.41
C3699,2025-06,search,US,low,full_price,13,5,active,83.0,23.01
C3700,2025-01,referral,UK,mid,discount,17,5,churned,95.0,7.26
C3701,2025-02,paid_social,IN,high,discount,13,7,churned,97.0,26.45
C3702,2025-03,referral,IN,mid,discount,13,2,churned,19.5,9.77
C3703,2025-04,paid_social,US,low,full_price,13,7,active,91.0,24.3
C3704,2025-05,paid_social,CA,mid,full_price,15,6,active,79.0,24.67
C3705,2025-06,search,IN,mid,discount,17,1,churned,12.75,25.64
C3706,2025-01,referral,CA,high,discount,15,10,churned,154.0,12.26
C3707,2025-02,paid_social,US,mid,full_price,15,9,active,167.0,22.98
C3708,2025-03,search,CA,high,full_price,17,8,active,144.0,20.41
C3709,2025-04,search,US,low,full_price,15,7,active,119.0,22.92
C3710,2025-05,referral,UK,high,full_price,17,6,active,85.0,14.65
C3711,2025-06,paid_social,UK,mid,discount,13,5,active,71.0,16.14
C3712,2025-01,paid_social,US,low,discount,13,9,churned,104.0,36.79
C3713,2025-02,search,UK,high,discount,17,3,churned,51.0,23.33
C3714,2025-03,paid_social,UK,low,discount,13,8,active,116.0,28.55
C3715,2025-04,search,CA,mid,full_price,13,7,active,99.0,17.87
C3716,2025-05,referral,IN,mid,discount,15,3,churned,30.0,15.75
C3717,2025-06,referral,IN,low,discount,13,5,active,81.0,10.12
C3718,2025-01,paid_social,UK,low,discount,15,3,churned,49.5,26.18
C3719,2025-02,referral,IN,low,discount,13,1,churned,13.0,7.48
C3720,2025-03,search,UK,low,discount,13,3,churned,26.0,23.88
C3721,2025-04,search,US,high,full_price,17,7,active,120.0,15.5
C3722,2025-05,search,US,mid,full_price,17,6,active,118.0,24.13
C3723,2025-06,search,UK,mid,full_price,17,5,active,93.0,20.54
C3724,2025-01,search,CA,mid,full_price,13,5,churned,58.5,24.39
C3725,2025-02,search,UK,high,full_price,15,9,active,155.0,23.13
C3726,2025-03,referral,IN,mid,discount,15,8,active,113.0,7.36
C3727,2025-04,paid_social,US,mid,full_price,15,7,active,90.0,27.88
C3728,2025-05,search,UK,mid,full_price,15,4,churned,68.0,13.42
C3729,2025-06,search,US,mid,full_price,17,5,active,85.0,20.94
C3730,2025-01,referral,US,low,discount,15,3,churned,37.5,9.08
C3731,2025-02,referral,US,mid,full_price,15,4,churned,60.25,16.48
C3732,2025-03,search,UK,high,discount,15,5,churned,93.0,24.64
C3733,2025-04,paid_social,UK,mid,discount,13,3,churned,39.0,32.31
C3734,2025-05,paid_social,CA,low,full_price,17,6,active,110.0,32.0
C3735,2025-06,referral,US,mid,full_price,15,5,active,75.0,13.09
C3736,2025-01,paid_social,US,low,discount,13,3,churned,43.75,28.04
C3737,2025-02,referral,UK,low,discount,13,9,active,118.0,8.7
C3738,2025-03,paid_social,UK,high,full_price,17,8,active,131.0,18.38
C3739,2025-04,paid_social,US,mid,full_price,15,2,churned,38.0,25.62
C3740,2025-05,search,US,mid,discount,15,1,churned,19.0,22.89
C3741,2025-06,search,IN,low,discount,15,5,active,91.0,20.21
C3742,2025-01,paid_social,UK,low,discount,15,10,active,170.0,40.52
C3743,2025-02,search,IN,mid,full_price,15,9,active,151.0,28.99
C3744,2025-03,paid_social,IN,low,discount,13,1,churned,21.0,29.41
C3745,2025-04,paid_social,IN,low,discount,13,2,churned,22.75,33.2
C3746,2025-05,paid_social,US,mid,full_price,15,6,active,96.0,21.04
C3747,2025-06,paid_social,IN,low,discount,13,4,churned,58.0,23.57
C3748,2025-01,search,US,low,full_price,13,4,churned,48.75,21.15
C3749,2025-02,referral,IN,low,discount,15,1,churned,7.5,10.72
C3750,2025-03,referral,IN,mid,discount,13,7,churned,107.0,10.33
C3751,2025-04,search,IN,mid,discount,15,4,churned,66.0,26.28
C3752,2025-05,search,US,low,discount,17,4,churned,72.0,27.51
C3753,2025-06,paid_social,IN,mid,discount,15,5,active,75.0,21.65
C3754,2025-01,search,US,high,full_price,17,10,active,174.0,26.89
C3755,2025-02,search,IN,high,full_price,17,9,active,167.0,23.72
C3756,2025-03,paid_social,UK,low,discount,17,3,churned,51.0,21.58
C3757,2025-04,search,IN,high,full_price,15,7,active,113.0,18.78
C3758,2025-05,paid_social,IN,low,discount,13,1,churned,13.0,34.32
C3759,2025-06,paid_social,US,low,full_price,13,4,churned,48.75,28.74
C3760,2025-01,paid_social,UK,mid,full_price,17,10,active,153.0,21.67
C3761,2025-02,search,US,high,full_price,15,9,active,126.0,30.77
C3762,2025-03,paid_social,IN,low,discount,15,4,churned,68.0,33.62
C3763,2025-04,referral,US,low,discount,13,6,churned,82.0,9.07
C3764,2025-05,referral,US,mid,discount,15,5,churned,79.25,11.01
C3765,2025-06,referral,IN,mid,discount,17,1,churned,8.5,8.38
C3766,2025-01,search,US,mid,full_price,15,10,active,153.0,14.45
C3767,2025-02,search,CA,mid,full_price,13,9,active,124.0,20.14
C3768,2025-03,paid_social,US,high,full_price,15,8,active,128.0,25.3
C3769,2025-04,paid_social,UK,high,full_price,15,7,active,105.0,44.12
C3770,2025-05,paid_social,IN,mid,discount,17,6,active,110.0,39.49
C3771,2025-06,referral,UK,low,discount,15,1,churned,15.0,15.0
C3772,2025-01,paid_social,UK,mid,full_price,17,10,active,174.0,32.88
C3773,2025-02,search,UK,mid,full_price,13,9,active,123.0,26.34
C3774,2025-03,search,US,low,discount,13,4,churned,60.0,18.28
C3775,2025-04,search,IN,low,discount,13,7,active,78.0,31.21
C3776,2025-05,search,CA,mid,full_price,13,6,active,88.0,22.55
C3777,2025-06,search,IN,mid,full_price,17,5,active,89.0,25.36
C3778,2025-01,referral,IN,high,full_price,15,10,active,145.0,10.19
C3779,2025-02,search,US,high,full_price,17,3,churned,59.0,28.06
C3780,2025-03,paid_social,IN,mid,full_price,13,8,active,91.0,19.43
C3781,2025-04,referral,UK,mid,discount,15,4,churned,60.0,8.23
C3782,2025-05,paid_social,CA,mid,full_price,15,6,active,81.0,28.84
C3783,2025-06,search,US,high,full_price,17,5,active,93.0,21.62
C3784,2025-01,referral,CA,low,full_price,13,10,active,131.0,8.94
C3785,2025-02,paid_social,IN,mid,full_price,15,2,churned,30.0,33.64
C3786,2025-03,paid_social,US,high,full_price,17,8,active,119.0,24.89
C3787,2025-04,search,US,mid,full_price,15,7,active,90.0,27.39
C3788,2025-05,referral,IN,mid,discount,15,3,churned,53.0,10.45
C3789,2025-06,paid_social,IN,low,discount,15,1,churned,15.0,29.63
C3790,2025-01,referral,UK,low,discount,13,3,churned,39.0,11.27
C3791,2025-02,paid_social,CA,low,full_price,13,2,churned,6.5,36.27
C3792,2025-03,referral,IN,low,discount,15,8,active,120.0,14.0
C3793,2025-04,paid_social,US,mid,discount,13,7,active,109.0,31.29
C3794,2025-05,search,CA,low,full_price,13,1,churned,9.75,26.48
C3795,2025-06,search,US,mid,full_price,15,5,active,75.0,19.57
C3796,2025-01,paid_social,IN,low,discount,13,10,active,150.0,39.47
C3797,2025-02,search,CA,low,full_price,13,3,churned,47.0,19.86
C3798,2025-03,search,UK,mid,full_price,15,8,active,126.0,24.23
C3799,2025-04,paid_social,CA,mid,full_price,17,7,active,91.0,26.14
C3800,2025-05,referral,CA,low,discount,13,1,churned,13.0,12.29
C3801,2025-06,paid_social,US,mid,full_price,15,5,active,57.0,34.82
C3802,2025-01,paid_social,IN,low,discount,15,1,churned,11.25,31.22
C3803,2025-02,search,US,mid,discount,17,9,active,157.0,28.1
C3804,2025-03,search,CA,high,full_price,15,4,churned,60.0,29.99
C3805,2025-04,search,US,high,full_price,17,7,active,114.0,20.56
C3806,2025-05,paid_social,US,mid,full_price,13,6,active,65.0,40.85
C3807,2025-06,search,US,low,discount,13,5,active,65.0,17.27
C3808,2025-01,referral,US,mid,full_price,17,10,active,177.0,9.97
C3809,2025-02,paid_social,IN,mid,full_price,15,8,churned,103.5,34.12
C3810,2025-03,paid_social,US,mid,full_price,17,8,active,110.0,39.46
C3811,2025-04,search,IN,low,discount,17,5,churned,109.0,28.64
C3812,2025-05,search,US,low,full_price,13,6,active,65.0,21.87
C3813,2025-06,paid_social,CA,high,full_price,17,5,active,74.0,17.64
C3814,2025-01,paid_social,UK,mid,full_price,15,10,active,135.0,22.6
C3815,2025-02,search,US,high,full_price,17,9,active,165.0,27.45
C3816,2025-03,referral,CA,mid,full_price,13,8,active,99.0,8.76
C3817,2025-04,paid_social,IN,high,discount,17,7,active,131.0,35.07
C3818,2025-05,referral,UK,mid,discount,15,5,churned,37.5,9.81
C3819,2025-06,search,US,mid,full_price,15,5,active,83.0,25.71
C3820,2025-01,referral,UK,high,full_price,15,10,active,162.0,7.54
C3821,2025-02,paid_social,US,low,full_price,13,9,active,116.0,30.14
C3822,2025-03,paid_social,US,mid,full_price,13,8,active,116.0,30.12
C3823,2025-04,paid_social,IN,low,full_price,17,7,active,127.0,35.24
C3824,2025-05,referral,US,low,discount,15,1,churned,15.0,15.03
C3825,2025-06,search,US,mid,full_price,15,5,active,57.0,25.68
C3826,2025-01,paid_social,CA,low,discount,15,10,active,160.0,22.73
C3827,2025-02,search,UK,high,discount,17,5,churned,85.0,23.96
C3828,2025-03,search,CA,low,discount,13,5,churned,64.0,19.53
C3829,2025-04,referral,US,mid,full_price,15,7,active,121.0,8.12
C3830,2025-05,search,UK,low,discount,13,3,churned,39.0,24.05
C3831,2025-06,search,US,high,full_price,17,5,active,85.0,29.5
C3832,2025-01,paid_social,US,high,full_price,15,1,churned,15.0,27.34
C3833,2025-02,search,IN,high,discount,17,5,churned,80.75,19.02
C3834,2025-03,referral,UK,high,full_price,13,2,churned,30.0,13.08
C3835,2025-04,referral,UK,mid,discount,17,3,churned,51.0,12.19
C3836,2025-05,search,IN,low,discount,13,5,churned,61.75,21.99
C3837,2025-06,paid_social,IN,low,discount,13,5,active,60.0,16.4
C3838,2025-01,search,CA,low,discount,13,3,churned,32.5,26.97
C3839,2025-02,paid_social,UK,low,full_price,13,9,active,110.0,23.44
C3840,2025-03,search,IN,high,discount,15,1,churned,11.25,27.71
C3841,2025-04,search,US,high,full_price,17,7,active,131.0,24.46
C3842,2025-05,search,US,low,discount,13,3,churned,39.0,26.82
C3843,2025-06,search,UK,low,full_price,13,5,active,71.0,22.55
C3844,2025-01,referral,US,mid,full_price,17,10,active,173.0,6.66
C3845,2025-02,paid_social,UK,low,discount,15,4,churned,43.5,32.81
C3846,2025-03,paid_social,IN,mid,discount,15,2,churned,30.0,28.07
C3847,2025-04,referral,UK,high,full_price,17,7,active,143.0,5.93
C3848,2025-05,paid_social,US,mid,discount,15,6,active,108.0,31.0
C3849,2025-06,paid_social,US,high,full_price,13,5,active,73.0,20.85
C3850,2025-01,search,UK,mid,discount,15,7,churned,96.0,26.89
C3851,2025-02,search,CA,low,discount,15,7,churned,88.5,25.85
C3852,2025-03,paid_social,UK,low,discount,13,3,churned,43.75,22.42
C3853,2025-04,search,UK,high,full_price,17,7,active,102.0,25.55
C3854,2025-05,paid_social,IN,high,full_price,13,6,active,78.0,25.58
C3855,2025-06,referral,US,mid,discount,15,5,active,75.0,10.58
C3856,2025-01,referral,IN,high,full_price,17,10,active,153.0,13.69
C3857,2025-02,referral,US,low,discount,13,9,active,104.0,15.72
C3858,2025-03,referral,UK,low,discount,13,4,churned,60.0,11.85
C3859,2025-04,referral,US,low,discount,13,3,churned,39.0,11.16
C3860,2025-05,search,UK,mid,discount,13,6,active,78.0,26.06
C3861,2025-06,paid_social,US,mid,discount,15,5,active,79.0,29.95
C3862,2025-01,paid_social,UK,mid,full_price,15,10,active,150.0,29.46
C3863,2025-02,referral,IN,mid,discount,15,5,churned,89.0,14.19
C3864,2025-03,search,CA,low,full_price,13,8,active,91.0,15.94
C3865,2025-04,search,CA,high,full_price,17,7,active,125.0,21.3
C3866,2025-05,paid_social,US,low,full_price,13,4,churned,45.5,30.75
C3867,2025-06,paid_social,UK,low,discount,13,1,churned,9.75,25.46
C3868,2025-01,search,UK,mid,full_price,17,10,active,165.0,20.89
C3869,2025-02,referral,CA,mid,discount,17,3,churned,51.0,11.27
C3870,2025-03,referral,US,high,discount,17,1,churned,12.75,14.47
C3871,2025-04,referral,US,high,discount,13,2,churned,19.5,10.61
C3872,2025-05,paid_social,US,mid,discount,13,4,churned,52.0,34.97
C3873,2025-06,paid_social,UK,mid,full_price,15,5,active,79.0,28.44
C3874,2025-01,search,CA,low,full_price,13,6,churned,82.0,17.9
C3875,2025-02,referral,US,low,discount,13,3,churned,49.0,11.43
C3876,2025-03,referral,US,low,discount,13,1,churned,6.5,11.33
C3877,2025-04,search,US,mid,full_price,15,7,active,125.0,30.14
C3878,2025-05,paid_social,IN,high,full_price,15,6,active,79.0,23.08
C3879,2025-06,referral,UK,low,discount,17,4,churned,65.5,12.89
C3880,2025-01,referral,US,low,discount,15,7,churned,82.5,11.88
C3881,2025-02,referral,IN,mid,discount,15,6,churned,102.0,9.29
C3882,2025-03,referral,CA,low,discount,13,8,churned,118.0,10.84
C3883,2025-04,search,UK,low,discount,15,7,active,119.0,25.98
C3884,2025-05,paid_social,US,mid,full_price,15,6,active,96.0,25.38
C3885,2025-06,search,UK,high,full_price,13,5,active,65.0,22.12
C3886,2025-01,paid_social,UK,mid,discount,15,5,churned,83.0,28.39
C3887,2025-02,paid_social,CA,low,discount,17,1,churned,17.0,15.6
C3888,2025-03,search,IN,low,full_price,17,8,active,119.0,25.33
C3889,2025-04,search,IN,low,discount,13,7,churned,103.0,25.16
C3890,2025-05,search,UK,low,full_price,15,3,churned,51.0,19.52
C3891,2025-06,paid_social,UK,high,full_price,17,5,active,89.0,28.89
C3892,2025-01,search,CA,low,full_price,15,10,active,150.0,23.83
C3893,2025-02,referral,UK,low,discount,13,2,churned,22.75,7.16
C3894,2025-03,search,US,mid,full_price,13,8,active,110.0,21.84
C3895,2025-04,referral,IN,high,discount,17,7,churned,123.0,12.03
C3896,2025-05,referral,IN,low,discount,15,1,churned,11.25,19.02
C3897,2025-06,referral,CA,high,full_price,17,5,active,68.0,8.81
C3898,2025-01,paid_social,US,mid,full_price,15,10,active,135.0,28.95
C3899,2025-02,search,UK,low,full_price,13,9,active,129.0,16.96
C3900,2025-03,paid_social,IN,mid,discount,15,6,churned,90.0,28.61
C3901,2025-04,search,CA,mid,full_price,15,7,active,106.0,17.72
C3902,2025-05,search,UK,high,full_price,15,6,active,96.0,13.82
C3903,2025-06,search,IN,low,discount,13,5,churned,69.0,25.51
C3904,2025-01,paid_social,IN,mid,discount,15,5,churned,83.0,32.7
C3905,2025-02,search,US,low,full_price,13,9,active,123.0,13.63
C3906,2025-03,search,CA,low,discount,15,8,active,115.0,24.63
C3907,2025-04,search,UK,high,full_price,17,2,churned,16.75,25.23
C3908,2025-05,referral,IN,low,discount,13,6,churned,78.0,9.66
C3909,2025-06,referral,UK,mid,discount,17,5,active,95.0,14.33
C3910,2025-01,referral,IN,mid,discount,15,2,churned,30.0,12.77
C3911,2025-02,referral,UK,high,full_price,17,9,active,163.0,19.14
C3912,2025-03,search,IN,mid,discount,15,5,churned,60.0,17.26
C3913,2025-04,search,UK,low,full_price,15,7,active,117.0,17.16
C3914,2025-05,referral,IN,mid,discount,15,3,churned,41.25,7.77
C3915,2025-06,search,US,high,full_price,17,5,active,85.0,39.62
C3916,2025-01,paid_social,US,high,discount,17,10,active,153.0,32.8
C3917,2025-02,paid_social,IN,low,discount,13,4,churned,32.5,19.81
C3918,2025-03,search,US,mid,full_price,15,8,active,120.0,19.84
C3919,2025-04,referral,UK,low,discount,15,7,active,111.0,8.44
C3920,2025-05,referral,US,mid,full_price,17,6,active,110.0,14.22
C3921,2025-06,referral,UK,mid,discount,15,5,churned,67.5,12.48
C3922,2025-01,paid_social,UK,mid,full_price,15,10,active,135.0,37.71
C3923,2025-02,referral,CA,low,full_price,13,4,churned,43.0,8.32
C3924,2025-03,search,UK,mid,full_price,17,8,active,152.0,23.48
C3925,2025-04,referral,US,low,discount,13,2,churned,26.0,7.51
C3926,2025-05,search,CA,mid,full_price,15,6,active,75.0,31.0
C3927,2025-06,paid_social,US,low,discount,13,5,active,65.0,27.37
C3928,2025-01,paid_social,US,mid,discount,13,7,churned,91.0,37.78
C3929,2025-02,paid_social,US,low,discount,13,3,churned,39.0,30.05
C3930,2025-03,paid_social,IN,low,discount,13,5,churned,67.75,38.15
C3931,2025-04,paid_social,US,mid,full_price,17,7,active,102.0,30.84
C3932,2025-05,search,CA,low,discount,13,6,active,52.0,19.81
