customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C1830,2025-05,search,CA,low,full_price,13,2,active,26,19.65
C1831,2025-05,paid_social,UK,low,full_price,13,2,active,26,28.7
C1832,2025-05,paid_social,CA,mid,full_price,15,2,active,30,28.35
C1833,2025-05,search,US,high,discount,17,2,active,34,21.77
C1834,2025-05,paid_social,US,mid,discount,15,2,active,30,35.52
C1835,2025-05,referral,CA,low,full_price,13,2,active,26,4.9
C1836,2025-05,search,UK,low,full_price,13,2,active,26,20.94
C1837,2025-05,search,US,high,full_price,17,2,active,34,18.18
C1838,2025-05,referral,UK,high,discount,17,2,active,34,7.87
C1839,2025-05,referral,CA,mid,full_price,15,2,active,30,7.29
C1840,2025-05,search,US,mid,discount,15,2,active,30,20.44
C1841,2025-05,paid_social,UK,low,discount,13,2,churned,26,27.17
C1842,2025-05,paid_social,CA,mid,full_price,15,2,active,30,37.56
C1843,2025-05,referral,IN,high,discount,17,2,active,34,5.64
C1844,2025-05,referral,UK,mid,discount,15,2,active,30,8.45
C1845,2025-05,paid_social,IN,mid,full_price,15,2,active,30,27.18
C1846,2025-05,search,CA,high,full_price,17,2,active,34,18.14
C1847,2025-05,paid_social,CA,high,full_price,17,2,active,34,29.41
C1848,2025-05,search,UK,mid,discount,15,2,churned,30,17.77
C1849,2025-05,search,IN,mid,full_price,15,2,active,30,23.24
C1850,2025-05,search,UK,mid,full_price,15,2,active,30,20.81
C1851,2025-05,search,CA,mid,full_price,15,2,active,30,17.58
C1852,2025-05,search,IN,high,discount,17,2,churned,34,17.35
C1853,2025-05,referral,US,mid,full_price,15,2,active,30,8.86
C1854,2025-05,paid_social,CA,low,discount,13,2,active,26,28.93
C1855,2025-05,paid_social,UK,low,discount,13,2,active,26,30.97
C1856,2025-05,search,US,mid,discount,15,2,active,30,13.28
C1857,2025-05,referral,US,low,discount,13,2,active,26,10.44
C1858,2025-05,search,UK,low,discount,13,2,active,26,19.76
C1859,2025-05,paid_social,CA,mid,full_price,15,2,active,30,26.85
C1860,2025-05,paid_social,CA,mid,full_price,15,2,active,30,25.71
C1861,2025-05,referral,UK,mid,full_price,15,2,active,30,5.04
C1862,2025-05,referral,UK,low,discount,13,2,churned,26,12.82
C1863,2025-05,search,IN,high,discount,17,2,active,34,15.51
C1864,2025-05,referral,US,high,discount,17,2,active,34,6.98
C1865,2025-05,search,CA,mid,full_price,15,2,active,30,16.08
C1866,2025-05,search,IN,high,full_price,17,2,active,34,17.45
C1867,2025-05,paid_social,IN,high,full_price,17,2,active,34,30.04
C1868,2025-05,paid_social,UK,low,full_price,13,2,active,26,32.2
C1869,2025-05,search,US,mid,full_price,15,2,active,30,22.54
C1870,2025-05,referral,UK,low,discount,13,2,active,26,9.63
C1871,2025-05,referral,UK,low,discount,13,2,active,26,13.93
C1872,2025-05,referral,CA,high,full_price,17,2,active,34,6.84
C1873,2025-05,paid_social,CA,low,full_price,13,2,active,26,35.64
C1874,2025-05,search,IN,high,discount,17,2,churned,34,17.98
C1875,2025-05,referral,UK,high,full_price,17,2,active,34,6.64
C1876,2025-05,search,IN,low,discount,13,2,active,26,14.16
C1877,2025-05,referral,IN,low,discount,13,2,active,26,1.96
C1878,2025-05,search,US,low,full_price,13,2,active,26,16.99
C1879,2025-05,paid_social,UK,low,discount,13,2,active,26,32.71
C1880,2025-05,paid_social,UK,mid,full_price,15,2,active,30,29.4
C1881,2025-05,referral,UK,mid,full_price,15,2,active,30,3.6
C1882,2025-05,referral,IN,high,full_price,17,2,active,34,9.79
C1883,2025-05,paid_social,IN,low,discount,13,2,churned,26,27.3
C1884,2025-05,referral,US,low,discount,13,2,active,26,8.54
C1885,2025-05,search,CA,low,full_price,13,2,active,26,22.81
C1886,2025-05,search,IN,low,discount,13,2,active,26,20.82
C1887,2025-05,paid_social,UK,low,discount,13,2,active,26,30.68
C1888,2025-05,referral,IN,low,discount,13,2,active,26,3.6
C1889,2025-05,referral,IN,low,discount,13,2,active,26,9.84
C1890,2025-05,search,CA,high,full_price,17,2,active,34,20.21
C1891,2025-05,search,CA,mid,full_price,15,2,active,30,22.36
C1892,2025-05,search,UK,low,discount,13,2,active,26,21.5
C1893,2025-05,search,IN,low,discount,13,2,active,26,14.81
C1894,2025-05,referral,UK,low,full_price,13,2,active,26,10.48
C1895,2025-05,search,UK,high,discount,17,2,active,34,23.59
C1896,2025-05,paid_social,IN,low,full_price,13,2,active,26,27.27
C1897,2025-05,paid_social,IN,mid,full_price,15,2,active,30,30.77
C1898,2025-05,search,IN,low,discount,13,2,churned,26,18.44
C1899,2025-05,paid_social,CA,mid,full_price,15,2,active,30,34.16
C1900,2025-05,paid_social,CA,mid,full_price,15,2,active,30,27.51
C1901,2025-05,search,IN,low,full_price,13,2,active,26,20.24
C1902,2025-05,search,US,low,full_price,13,2,active,26,21.88
C1903,2025-05,paid_social,CA,mid,full_price,15,2,active,30,28.77
C1904,2025-05,referral,UK,low,discount,13,2,active,26,3.76
C1905,2025-05,search,CA,mid,full_price,15,2,active,30,20.44
C1906,2025-05,referral,UK,mid,full_price,15,2,active,30,8.59
C1907,2025-05,search,IN,mid,full_price,15,2,active,30,21.17
C1908,2025-05,search,UK,low,full_price,13,2,active,26,19.8
C1909,2025-05,referral,CA,high,discount,17,2,active,34,6.97
C1910,2025-05,paid_social,IN,mid,discount,15,2,active,30,29.1
C1911,2025-05,search,CA,low,full_price,13,2,active,26,15.05
C1912,2025-05,referral,IN,mid,full_price,15,2,active,30,4.19
C1913,2025-05,search,CA,mid,full_price,15,2,churned,30,18.74
C1914,2025-05,paid_social,IN,mid,full_price,15,2,active,30,27.67
C1915,2025-05,referral,UK,mid,discount,15,2,active,30,0.13
C1916,2025-05,referral,UK,mid,discount,15,2,active,30,11.49
C1917,2025-05,paid_social,UK,low,discount,13,2,churned,26,25.59
C1918,2025-05,search,CA,high,full_price,17,2,active,34,20.02
C1919,2025-05,search,IN,mid,discount,15,2,active,30,24.12
C1920,2025-05,paid_social,US,mid,discount,15,2,active,30,33.06
C1921,2025-05,paid_social,IN,low,discount,13,2,churned,26,30.09
C1922,2025-05,search,US,mid,full_price,15,2,active,30,20.1
C1923,2025-05,referral,US,high,discount,17,2,churned,34,7.11
C1924,2025-05,referral,CA,mid,full_price,15,2,active,30,11.66
C1925,2025-05,referral,US,high,full_price,17,2,active,34,11.72
C1926,2025-05,referral,UK,mid,full_price,15,2,active,30,5.94
C1927,2025-05,search,CA,low,discount,13,2,churned,26,22.13
C1928,2025-05,paid_social,US,mid,discount,15,2,active,30,36.09
C1929,2025-05,referral,IN,low,discount,13,2,active,26,9.53
C1930,2025-05,paid_social,CA,low,discount,13,2,active,26,26.93
C1931,2025-05,paid_social,CA,mid,full_price,15,2,active,30,30.11
C1932,2025-05,paid_social,CA,high,full_price,17,2,active,34,31.83
C1933,2025-05,search,CA,mid,full_price,15,2,active,30,24.94
C1934,2025-05,search,UK,low,full_price,13,2,active,26,21.96
C1935,2025-05,paid_social,IN,mid,discount,15,2,active,30,28.47
C1936,2025-05,paid_social,UK,mid,full_price,15,2,churned,30,27.19
C1937,2025-05,referral,CA,mid,full_price,15,2,active,30,7.03
C1938,2025-05,paid_social,UK,mid,full_price,15,2,active,30,29.45
C1939,2025-05,search,IN,low,discount,13,2,active,26,20.34
C1940,2025-05,search,US,high,full_price,17,2,active,34,24.88
C1941,2025-05,search,CA,mid,full_price,15,2,active,30,17.37
C1942,2025-05,referral,UK,mid,full_price,15,2,active,30,7.84
C1943,2025-05,paid_social,IN,mid,discount,15,2,active,30,27.9
C1944,2025-05,search,UK,low,discount,13,2,active,26,22.18
C1945,2025-05,referral,IN,high,discount,17,2,active,34,7.43
C1946,2025-05,paid_social,IN,mid,discount,15,2,active,30,27.99
C1947,2025-05,paid_social,US,high,full_price,17,2,active,34,26.77
C1948,2025-05,paid_social,IN,low,discount,13,2,churned,26,30.33
C1949,2025-05,search,UK,low,discount,13,2,active,26,21.71
C1950,2025-05,paid_social,IN,mid,discount,15,2,active,30,28.2
C1951,2025-05,paid_social,CA,mid,discount,15,2,active,30,26.44
C1952,2025-05,search,US,high,full_price,17,2,active,34,18.82
C1953,2025-05,search,CA,mid,full_price,15,2,active,30,18.69
C1954,2025-05,paid_social,US,low,discount,13,2,active,26,32.65
C1955,2025-05,paid_social,IN,mid,discount,15,2,active,30,31.18
C1956,2025-05,paid_social,IN,high,full_price,17,2,active,34,31.1
C1957,2025-05,referral,IN,mid,full_price,15,2,active,30,14.13
C1958,2025-05,referral,CA,low,full_price,13,2,active,26,5.79
C1959,2025-05,referral,CA,mid,full_price,15,2,active,30,10.47
C1960,2025-05,paid_social,US,high,discount,17,2,churned,34,33.16
C1961,2025-05,search,US,mid,full_price,15,2,active,30,25.13
C1962,2025-05,referral,UK,mid,discount,15,2,active,30,4.28
C1963,2025-05,paid_social,CA,low,full_price,13,2,active,26,31.49
C1964,2025-05,referral,CA,mid,full_price,15,2,active,30,1.99
C1965,2025-05,search,US,low,discount,13,2,churned,26,18.14
C1966,2025-05,paid_social,US,low,full_price,13,2,active,26,28.59
C1967,2025-05,search,US,mid,full_price,15,2,active,30,17.02
C1968,2025-05,referral,UK,mid,discount,15,2,active,30,5.7
C1969,2025-05,referral,UK,low,discount,13,2,active,26,9.02
C1970,2025-05,search,US,mid,discount,15,2,active,30,19.87
C1971,2025-05,referral,IN,high,discount,17,2,active,34,10.96
C1972,2025-05,search,US,low,discount,13,2,active,26,19.07
C1973,2025-05,referral,CA,mid,discount,15,2,churned,30,9.48
C1974,2025-05,paid_social,IN,mid,discount,15,2,active,30,33.99
C1975,2025-05,referral,CA,high,full_price,17,2,active,34,6.04
C1976,2025-05,search,UK,mid,discount,15,2,active,30,17.56
C1977,2025-05,referral,IN,low,discount,13,2,active,26,8.91
C1978,2025-05,paid_social,US,low,full_price,13,2,active,26,32.68
C1979,2025-05,paid_social,CA,high,full_price,17,2,active,34,30.36
C1980,2025-05,paid_social,UK,low,full_price,13,2,active,26,34.3
C1981,2025-05,referral,IN,low,discount,13,2,active,26,7.99
C1982,2025-05,search,CA,high,full_price,17,2,active,34,19.6
C1983,2025-05,paid_social,IN,mid,discount,15,2,churned,30,30.88
C1984,2025-05,paid_social,IN,high,discount,17,2,active,34,35.35
C1985,2025-05,paid_social,CA,low,discount,13,2,churned,26,30.23
C1986,2025-05,paid_social,UK,high,full_price,17,2,active,34,29.05
C1987,2025-05,search,CA,mid,full_price,15,2,active,30,17.99
C1988,2025-05,search,US,low,discount,13,2,active,26,19.21
C1989,2025-05,paid_social,CA,mid,discount,15,2,active,30,25.14
C1990,2025-05,referral,CA,high,full_price,17,2,active,34,11.53
C1991,2025-05,search,UK,mid,full_price,15,2,active,30,16.03
C1992,2025-05,referral,CA,mid,full_price,15,2,active,30,8.09
C1993,2025-05,referral,US,mid,full_price,15,2,active,30,6.39
C1994,2025-05,paid_social,UK,mid,full_price,15,2,active,30,32.88
C1995,2025-05,paid_social,IN,low,discount,13,2,active,26,29.46
C1996,2025-05,referral,CA,mid,full_price,15,2,active,30,8.3
C1997,2025-05,referral,CA,low,full_price,13,2,active,26,4.74
C1998,2025-05,paid_social,IN,low,discount,13,2,active,26,29.77
C1999,2025-05,paid_social,US,mid,discount,15,2,active,30,32.18
C2000,2025-06,paid_social,US,mid,full_price,15,1,active,15,29.9
C2001,2025-06,referral,CA,mid,full_price,15,1,active,15,13.27
C2002,2025-06,referral,CA,mid,full_price,15,1,active,15,11.82
C2003,2025-06,search,CA,mid,full_price,15,1,active,15,16.81
C2004,2025-06,search,US,mid,full_price,15,1,active,15,24.43
C2005,2025-06,search,IN,high,discount,17,1,active,17,21.42
C2006,2025-06,search,CA,mid,discount,15,1,active,15,21.91
C2007,2025-06,paid_social,UK,mid,full_price,15,1,active,15,30.05
C2008,2025-06,paid_social,IN,mid,discount,15,1,active,15,27.89
C2009,2025-06,search,UK,mid,discount,15,1,active,15,19.38
C2010,2025-06,search,IN,mid,discount,15,1,active,15,21.77
C2011,2025-06,search,US,low,discount,13,1,active,13,16.73
C2012,2025-06,referral,CA,high,full_price,17,1,active,17,4.32
C2013,2025-06,search,US,high,full_price,17,1,active,17,15.38
C2014,2025-06,paid_social,IN,low,discount,13,1,active,13,34.28
C2015,2025-06,search,UK,low,discount,13,1,active,13,17.58
C2016,2025-06,referral,IN,mid,discount,15,1,active,15,8.65
C2017,2025-06,search,CA,low,discount,13,1,active,13,19.87
C2018,2025-06,referral,UK,high,full_price,17,1,active,17,1.37
C2019,2025-06,search,UK,mid,full_price,15,1,active,15,21.81
C2020,2025-06,search,IN,low,discount,13,1,active,13,22.96
C2021,2025-06,paid_social,IN,low,discount,13,1,active,13,31.68
C2022,2025-06,paid_social,UK,high,full_price,17,1,active,17,31.48
C2023,2025-06,search,US,high,full_price,17,1,active,17,27.47
C2024,2025-06,referral,UK,low,full_price,13,1,active,13,12.02
C2025,2025-06,paid_social,IN,mid,discount,15,1,active,15,28.97
C2026,2025-06,referral,CA,mid,discount,15,1,active,15,9.22
C2027,2025-06,referral,CA,low,full_price,13,1,active,13,9.47
C2028,2025-06,referral,US,low,discount,13,1,active,13,6.31
C2029,2025-06,paid_social,CA,high,full_price,17,1,active,17,30.51
C2030,2025-06,paid_social,IN,mid,full_price,15,1,active,15,29.44
C2031,2025-06,referral,US,low,full_price,13,1,active,13,12.03
C2032,2025-06,referral,IN,mid,full_price,15,1,active,15,7.35
C2033,2025-06,referral,IN,mid,full_price,15,1,active,15,5.92
C2034,2025-06,referral,IN,high,full_price,17,1,active,17,7.68
C2035,2025-06,referral,CA,low,full_price,13,1,active,13,8.57
C2036,2025-06,search,UK,low,discount,13,1,active,13,21.21
C2037,2025-06,referral,CA,mid,full_price,15,1,active,15,13.75
C2038,2025-06,search,IN,mid,discount,15,1,active,15,19.97
C2039,2025-06,paid_social,IN,low,discount,13,1,active,13,31.75
C2040,2025-06,search,UK,low,full_price,13,1,active,13,15.46
C2041,2025-06,paid_social,UK,high,full_price,17,1,active,17,31.8
C2042,2025-06,referral,US,low,discount,13,1,active,13,8.02
C2043,2025-06,search,UK,mid,full_price,15,1,active,15,20.86
C2044,2025-06,search,IN,mid,discount,15,1,active,15,18.06
C2045,2025-06,referral,IN,low,full_price,13,1,active,13,7.02
C2046,2025-06,referral,UK,mid,full_price,15,1,active,15,10.55
C2047,2025-06,paid_social,CA,mid,full_price,15,1,active,15,27.02
C2048,2025-06,referral,CA,low,discount,13,1,active,13,5.31
C2049,2025-06,paid_social,UK,high,full_price,17,1,active,17,31.98
C2050,2025-06,paid_social,IN,mid,discount,15,1,active,15,24.46
C2051,2025-06,search,IN,low,discount,13,1,active,13,17.02
C2052,2025-06,paid_social,UK,mid,full_price,15,1,active,15,27.61
C2053,2025-06,paid_social,IN,mid,discount,15,1,active,15,29.98
C2054,2025-06,paid_social,CA,mid,full_price,15,1,active,15,32.39
C2055,2025-06,paid_social,IN,low,discount,13,1,active,13,24.87
C2056,2025-06,referral,IN,mid,discount,15,1,active,15,8.1
C2057,2025-06,paid_social,US,mid,full_price,15,1,active,15,31.36
C2058,2025-06,paid_social,US,mid,full_price,15,1,active,15,33.4
C2059,2025-06,paid_social,IN,low,discount,13,1,active,13,24.54
C2060,2025-06,search,CA,low,discount,13,1,active,13,20.97
C2061,2025-06,paid_social,IN,mid,full_price,15,1,active,15,27.46
C2062,2025-06,paid_social,UK,low,full_price,13,1,active,13,31.7
C2063,2025-06,paid_social,IN,low,full_price,13,1,active,13,28.54
C2064,2025-06,search,IN,mid,full_price,15,1,active,15,21.76
C2065,2025-06,paid_social,IN,low,full_price,13,1,active,13,30.35
C2066,2025-06,paid_social,UK,high,full_price,17,1,active,17,25.39
C2067,2025-06,paid_social,US,low,full_price,13,1,active,13,31.61
C2068,2025-06,search,CA,mid,discount,15,1,active,15,20.08
C2069,2025-06,paid_social,US,low,full_price,13,1,active,13,36.82
C2070,2025-06,search,US,low,discount,13,1,active,13,15.82
C2071,2025-06,referral,US,low,full_price,13,1,active,13,5.12
C2072,2025-06,paid_social,CA,mid,discount,15,1,active,15,31.4
C2073,2025-06,search,IN,mid,discount,15,1,active,15,20.82
C2074,2025-06,search,US,low,full_price,13,1,active,13,16.01
C2075,2025-06,paid_social,IN,mid,discount,15,1,active,15,32.9
C2076,2025-06,paid_social,US,mid,full_price,15,1,active,15,30.63
C2077,2025-06,search,CA,mid,discount,15,1,active,15,19.9
C2078,2025-06,search,CA,mid,discount,15,1,active,15,21.44
C2079,2025-06,referral,CA,mid,full_price,15,1,active,15,9.71
C2080,2025-06,search,CA,mid,full_price,15,1,active,15,15.64
C2081,2025-06,referral,UK,mid,full_price,15,1,active,15,11.41
C2082,2025-06,referral,IN,high,full_price,17,1,active,17,9.45
C2083,2025-06,paid_social,UK,mid,discount,15,1,active,15,31.38
C2084,2025-06,referral,US,high,full_price,17,1,active,17,8.07
C2085,2025-06,paid_social,UK,low,discount,13,1,active,13,33.84
C2086,2025-06,referral,UK,high,full_price,17,1,active,17,7.82
C2087,2025-06,referral,US,low,full_price,13,1,active,13,10.69
C2088,2025-06,paid_social,US,mid,discount,15,1,active,15,29.25
C2089,2025-06,referral,IN,high,full_price,17,1,active,17,13.02
C2090,2025-06,search,IN,low,discount,13,1,active,13,19.51
C2091,2025-06,search,IN,low,discount,13,1,active,13,17.4
C2092,2025-06,search,US,low,full_price,13,1,active,13,21.72
C2093,2025-06,paid_social,IN,mid,discount,15,1,active,15,30.41
C2094,2025-06,search,IN,low,discount,13,1,active,13,28.13
C2095,2025-06,search,CA,mid,full_price,15,1,active,15,22.69
C2096,2025-06,paid_social,US,low,discount,13,1,active,13,29.27
C2097,2025-06,search,UK,low,discount,13,1,active,13,22.29
C2098,2025-06,paid_social,US,low,full_price,13,1,active,13,31.99
C2099,2025-06,search,UK,low,discount,13,1,active,13,17.33
C2100,2025-06,paid_social,US,mid,full_price,15,1,active,15,24.58
C2101,2025-06,search,US,low,full_price,13,1,active,13,22.34
C2102,2025-06,referral,UK,mid,full_price,15,1,active,15,12.78
C2103,2025-06,paid_social,US,mid,discount,15,1,active,15,29.75
C2104,2025-06,paid_social,CA,mid,full_price,15,1,active,15,29.4
C2105,2025-06,paid_social,UK,low,full_price,13,1,active,13,28.31
C2106,2025-06,referral,US,low,discount,13,1,active,13,7.38
C2107,2025-06,search,IN,low,discount,13,1,active,13,18.56
C2108,2025-06,paid_social,CA,low,full_price,13,1,active,13,30.73
C2109,2025-06,paid_social,IN,low,discount,13,1,active,13,34.84
C2110,2025-06,search,CA,mid,full_price,15,1,active,15,22.59
C2111,2025-06,referral,UK,high,full_price,17,1,active,17,3.73
C2112,2025-06,paid_social,IN,low,discount,13,1,active,13,32.29
C2113,2025-06,paid_social,CA,mid,full_price,15,1,active,15,25.47
C2114,2025-06,search,US,mid,full_price,15,1,active,15,19.56
C2115,2025-06,referral,US,mid,full_price,15,1,active,15,6.07
C2116,2025-06,search,IN,high,full_price,17,1,active,17,24.32
C2117,2025-06,search,IN,mid,discount,15,1,active,15,21.63
C2118,2025-06,paid_social,UK,high,full_price,17,1,active,17,25.97
C2119,2025-06,search,IN,low,full_price,13,1,active,13,18.4
C2120,2025-06,paid_social,IN,mid,discount,15,1,active,15,26.41
C2121,2025-06,referral,IN,mid,discount,15,1,active,15,9.93
C2122,2025-06,paid_social,CA,mid,full_price,15,1,active,15,28.44
C2123,2025-06,referral,US,mid,discount,15,1,active,15,9.5
C2124,2025-06,paid_social,IN,mid,discount,15,1,active,15,26.54
C2125,2025-06,search,UK,low,discount,13,1,active,13,20.87
C2126,2025-06,search,UK,mid,discount,15,1,active,15,26.16
C2127,2025-06,search,CA,mid,full_price,15,1,active,15,16.7
C2128,2025-06,search,CA,low,discount,13,1,active,13,25.44
C2129,2025-06,search,CA,low,full_price,13,1,active,13,18.44
C2130,2025-06,paid_social,US,high,discount,17,1,active,17,33.0
C2131,2025-06,search,US,low,full_price,13,1,active,13,25.23
C2132,2025-06,referral,CA,mid,full_price,15,1,active,15,11.92
C2133,2025-06,paid_social,UK,low,full_price,13,1,active,13,27.9
C2134,2025-06,search,UK,low,full_price,13,1,active,13,18.55
C2135,2025-06,paid_social,US,low,full_price,13,1,active,13,29.21
C2136,2025-06,paid_social,US,low,full_price,13,1,active,13,33.86
C2137,2025-06,referral,CA,mid,full_price,15,1,active,15,3.59
C2138,2025-06,search,US,high,full_price,17,1,active,17,19.59
C2139,2025-06,referral,UK,high,full_price,17,1,active,17,10.86
C2140,2025-06,referral,CA,mid,full_price,15,1,active,15,11.86
C2141,2025-06,search,IN,low,discount,13,1,active,13,16.46
C2142,2025-06,referral,US,mid,full_price,15,1,active,15,6.94
C2143,2025-06,referral,CA,low,full_price,13,1,active,13,8.22
C2144,2025-06,search,US,mid,full_price,15,1,active,15,12.0
C2145,2025-06,search,US,low,full_price,13,1,active,13,19.06
C2146,2025-06,referral,IN,low,discount,13,1,active,13,9.02
C2147,2025-06,referral,US,mid,full_price,15,1,active,15,8.11
C2148,2025-06,search,CA,low,full_price,13,1,active,13,15.65
C2149,2025-06,referral,IN,mid,full_price,15,1,active,15,7.49
C2150,2025-06,referral,IN,mid,discount,15,1,active,15,7.34
C2151,2025-06,referral,UK,mid,full_price,15,1,active,15,5.75
C2152,2025-06,search,US,mid,full_price,15,1,active,15,19.42
C2153,2025-06,paid_social,CA,mid,full_price,15,1,active,15,33.08
C2154,2025-06,search,CA,high,full_price,17,1,active,17,23.64
C2155,2025-06,referral,CA,low,full_price,13,1,active,13,7.97
C2156,2025-06,paid_social,CA,high,full_price,17,1,active,17,29.05
C2157,2025-06,referral,CA,high,discount,17,1,active,17,7.91
C2158,2025-06,referral,IN,low,discount,13,1,active,13,10.59
C2159,2025-06,paid_social,US,high,full_price,17,1,active,17,29.49
C2160,2025-06,search,US,low,full_price,13,1,active,13,19.9
C2161,2025-06,search,US,mid,discount,15,1,active,15,17.44
C2162,2025-06,search,CA,low,discount,13,1,active,13,22.16
C2163,2025-06,referral,CA,low,full_price,13,1,active,13,4.52
C2164,2025-06,referral,US,mid,full_price,15,1,active,15,9.43
C2165,2025-06,referral,CA,low,discount,13,1,active,13,9.29
C2166,2025-06,search,US,low,discount,13,1,active,13,13.91
C2167,2025-06,referral,UK,mid,full_price,15,1,active,15,10.23
C2168,2025-06,referral,IN,mid,discount,15,1,active,15,15.72
C2169,2025-06,referral,IN,low,discount,13,1,active,13,11.7
C2170,2025-06,referral,US,mid,full_price,15,1,active,15,12.46
C2171,2025-06,paid_social,CA,high,full_price,17,1,active,17,26.25
C2172,2025-06,search,IN,low,discount,13,1,active,13,17.85
C2173,2025-06,paid_social,UK,high,full_price,17,1,active,17,25.15
C2174,2025-06,referral,UK,mid,full_price,15,1,active,15,3.66
C2175,2025-06,search,UK,low,discount,13,1,active,13,21.65
C2176,2025-06,paid_social,CA,high,full_price,17,1,active,17,27.24
C2177,2025-06,referral,IN,high,full_price,17,1,active,17,6.49
C2178,2025-06,paid_social,CA,mid,full_price,15,1,active,15,33.05
C2179,2025-06,paid_social,UK,low,full_price,13,1,active,13,24.65
C2180,2025-06,search,US,high,full_price,17,1,active,17,23.77
C2181,2025-06,referral,UK,low,full_price,13,1,active,13,5.59
C2182,2025-06,search,UK,high,full_price,17,1,active,17,21.92
C2183,2025-06,referral,US,mid,discount,15,1,active,15,6.26
C2184,2025-06,paid_social,IN,high,discount,17,1,active,17,33.44
C2185,2025-06,paid_social,IN,high,discount,17,1,active,17,29.22
C2186,2025-06,search,US,low,discount,13,1,active,13,24.83
C2187,2025-06,paid_social,UK,mid,discount,15,1,active,15,28.02
C2188,2025-06,referral,CA,high,full_price,17,1,active,17,7.83
C2189,2025-06,referral,US,mid,discount,15,1,active,15,9.54
C2190,2025-06,referral,CA,high,full_price,17,1,active,17,9.26
C2191,2025-06,search,US,low,full_price,13,1,active,13,25.74
C2192,2025-06,search,US,low,discount,13,1,active,13,22.16
C2193,2025-06,referral,IN,mid,discount,15,1,active,15,7.46
C2194,2025-06,referral,CA,mid,full_price,15,1,active,15,6.05
C2195,2025-06,search,US,mid,discount,15,1,active,15,19.06
C2196,2025-06,referral,CA,high,full_price,17,1,active,17,13.67
C2197,2025-06,paid_social,UK,high,discount,17,1,active,17,30.61
C2198,2025-06,paid_social,UK,mid,full_price,15,1,active,15,33.73
C2199,2025-06,paid_social,IN,low,discount,13,1,active,13,34.62
